# signature_gene_contribution | collection gavish_tnbc (pan-cancer malignant metaprograms (Gavish, TNBC-relevant)) | DRVI run drvi_epi_64 | 04_3 - 04_7 signature interpretation
# CAVEAT: Cell type labels come from CellTypist (Cells_Adult_Breast.pkl, Kumar et al.
# CAVEAT: 2023), a NORMAL adult breast atlas with no malignant class: TNBC cells are assigned to the nearest normal state.
# CAVEAT: This subset therefore mixes normal and malignant epithelium and no CNV inference has been run.
# CAVEAT: Every state reported here is an EPITHELIAL state, not a tumour cell state.
signature,axis,gene,detection_rate,mean_expression,share_of_mean_signal,share_of_score_variance,spearman_with_score,rank_by_variance_share
MP7_STRESS_IN_VITRO,stress,SLC3A2,0.399739,0.437514,0.028295,0.02961,,14
MP7_STRESS_IN_VITRO,stress,MAP1LC3B,0.404428,0.424684,0.027465,0.027972,,15
MP7_STRESS_IN_VITRO,stress,ATF4,0.375801,0.376698,0.024362,0.027089,,16
MP7_STRESS_IN_VITRO,stress,SNHG7,0.304523,0.321647,0.020802,0.023081,,17
MP7_STRESS_IN_VITRO,stress,EIF1B,0.37662,0.358149,0.023162,0.021758,,18
MP7_STRESS_IN_VITRO,stress,DNAJB9,0.222297,0.197676,0.012784,0.020869,,19
MP7_STRESS_IN_VITRO,stress,MTHFD2,0.346449,0.358531,0.023187,0.019281,,20
MP7_STRESS_IN_VITRO,stress,DDIT3,0.191521,0.171372,0.011083,0.018287,,21
MP7_STRESS_IN_VITRO,stress,DDIT4,0.304711,0.373939,0.024183,0.017795,,22
MP7_STRESS_IN_VITRO,stress,GDF15,0.102336,0.128724,0.008325,0.017194,,23
MP7_STRESS_IN_VITRO,stress,OSER1,0.250615,0.20272,0.01311,0.016843,,24
MP7_STRESS_IN_VITRO,stress,RSRC2,0.293964,0.248031,0.016041,0.016209,,25
MP7_STRESS_IN_VITRO,stress,SNHG12,0.206889,0.174698,0.011298,0.015032,,26
MP7_STRESS_IN_VITRO,stress,CEBPB,0.264478,0.229861,0.014866,0.014523,,27
MP7_STRESS_IN_VITRO,stress,TXNIP,0.209253,0.202555,0.0131,0.012205,,28
MP7_STRESS_IN_VITRO,stress,CEBPG,0.25987,0.245749,0.015893,0.011462,,29
MP7_STRESS_IN_VITRO,stress,EPB41L4A-AS1,0.162303,0.133894,0.008659,0.010963,,30
MP7_STRESS_IN_VITRO,stress,HSPA9,0.28495,0.252472,0.016328,0.010897,,31
MP7_STRESS_IN_VITRO,stress,SNHG15,0.22583,0.19265,0.012459,0.010777,,32
MP7_STRESS_IN_VITRO,stress,TAF1D,0.224312,0.187693,0.012138,0.010618,,33
MP7_STRESS_IN_VITRO,stress,ZFAND2A,0.187612,0.149836,0.00969,0.008397,,34
MP7_STRESS_IN_VITRO,stress,SHMT2,0.206405,0.167702,0.010846,0.008375,,35
MP7_STRESS_IN_VITRO,stress,TRIB3,0.100133,0.080111,0.005181,0.007938,,36
MP7_STRESS_IN_VITRO,stress,PHGDH,0.239398,0.246031,0.015911,0.006257,,37
MP7_STRESS_IN_VITRO,stress,PSAT1,0.118832,0.115809,0.00749,0.006181,,38
MP7_STRESS_IN_VITRO,stress,GADD45A,0.0993,0.063695,0.004119,0.005845,,39
MP7_STRESS_IN_VITRO,stress,ASNS,0.09296,0.078538,0.005079,0.005541,,40
MP7_STRESS_IN_VITRO,stress,PDRG1,0.156016,0.120368,0.007784,0.005399,,41
MP7_STRESS_IN_VITRO,stress,CCDC174,0.105694,0.067755,0.004382,0.004662,,42
MP7_STRESS_IN_VITRO,stress,ZNF622,0.107212,0.069893,0.00452,0.004054,,43
MP7_STRESS_IN_VITRO,stress,UPP1,0.098776,0.078584,0.005082,0.003896,,44
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PRDX1,0.785978,1.655882,0.076162,0.059037,,1
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PGK1,0.542645,0.813209,0.037403,0.041878,,2
MP8_PROTEASOMAL_DEGRADATION,proteostasis,ANXA1,0.365995,0.667426,0.030698,0.041711,,3
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PSME2,0.525141,0.778176,0.035792,0.040479,,4
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PSMB1,0.520345,0.692368,0.031845,0.037457,,5
MP8_PROTEASOMAL_DEGRADATION,proteostasis,HSPA5,0.522078,0.75556,0.034752,0.034752,,6
MP8_PROTEASOMAL_DEGRADATION,proteostasis,SSBP1,0.495144,0.632548,0.029094,0.03236,,7
MP8_PROTEASOMAL_DEGRADATION,proteostasis,ILF2,0.507597,0.660024,0.030358,0.031414,,8
MP8_PROTEASOMAL_DEGRADATION,proteostasis,TUBB4B,0.524012,0.719638,0.0331,0.031019,,9
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PDIA3,0.526712,0.722927,0.033251,0.030706,,10
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PSMA3,0.380328,0.410245,0.018869,0.02793,,11
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PSMB3,0.459747,0.555735,0.025561,0.027767,,12
MP8_PROTEASOMAL_DEGRADATION,proteostasis,LAPTM4A,0.640333,1.01163,0.04653,0.026608,,13
MP8_PROTEASOMAL_DEGRADATION,proteostasis,CCT5,0.377064,0.417344,0.019196,0.025817,,14
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PSMB6,0.518061,0.644165,0.029628,0.02492,,15
MP8_PROTEASOMAL_DEGRADATION,proteostasis,XRCC6,0.394406,0.425461,0.019569,0.02447,,16
MP8_PROTEASOMAL_DEGRADATION,proteostasis,MDH1,0.394379,0.434948,0.020005,0.024322,,17
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PSMA4,0.375774,0.389974,0.017937,0.021585,,18
MP8_PROTEASOMAL_DEGRADATION,proteostasis,SSB,0.360527,0.362084,0.016654,0.021357,,19
MP8_PROTEASOMAL_DEGRADATION,proteostasis,CCT7,0.387381,0.397228,0.01827,0.021211,,20
MP8_PROTEASOMAL_DEGRADATION,proteostasis,NQO1,0.30772,0.330182,0.015187,0.02071,,21
MP8_PROTEASOMAL_DEGRADATION,proteostasis,NDUFS2,0.367378,0.36468,0.016773,0.018723,,22
MP8_PROTEASOMAL_DEGRADATION,proteostasis,CDC123,0.298142,0.280903,0.01292,0.017711,,23
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PRDX2,0.609476,0.913004,0.041993,0.017675,,24
MP8_PROTEASOMAL_DEGRADATION,proteostasis,CCT8,0.366223,0.371392,0.017082,0.017078,,25
MP8_PROTEASOMAL_DEGRADATION,proteostasis,EIF3I,0.392942,0.401356,0.01846,0.016888,,26
MP8_PROTEASOMAL_DEGRADATION,proteostasis,SLC3A2,0.399739,0.437514,0.020123,0.01661,,27
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PSMC4,0.299633,0.299113,0.013758,0.016105,,28
MP8_PROTEASOMAL_DEGRADATION,proteostasis,MRPL13,0.326608,0.306331,0.01409,0.015632,,29
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PCMT1,0.290284,0.256908,0.011816,0.015029,,30
MP8_PROTEASOMAL_DEGRADATION,proteostasis,EIF4A3,0.30991,0.294452,0.013543,0.015006,,31
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PSMD13,0.291627,0.262383,0.012068,0.014911,,32
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PSMC2,0.22223,0.186095,0.008559,0.014867,,33
MP8_PROTEASOMAL_DEGRADATION,proteostasis,POLR2G,0.333163,0.330165,0.015186,0.014794,,34
MP8_PROTEASOMAL_DEGRADATION,proteostasis,SPCS2,0.488763,0.569012,0.026172,0.014244,,35
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PRMT1,0.333486,0.32211,0.014815,0.013988,,36
MP8_PROTEASOMAL_DEGRADATION,proteostasis,MCTS1,0.288389,0.257256,0.011832,0.013523,,37
MP8_PROTEASOMAL_DEGRADATION,proteostasis,SNRPB2,0.313161,0.287928,0.013243,0.013515,,38
MP8_PROTEASOMAL_DEGRADATION,proteostasis,DDX39A,0.237168,0.213882,0.009837,0.012515,,39
MP8_PROTEASOMAL_DEGRADATION,proteostasis,PDHA1,0.23037,0.192942,0.008874,0.011666,,40
MP8_PROTEASOMAL_DEGRADATION,proteostasis,DCAF13,0.229846,0.20524,0.00944,0.010354,,41
MP8_PROTEASOMAL_DEGRADATION,proteostasis,DPM1,0.192488,0.145944,0.006713,0.009366,,42
MP8_PROTEASOMAL_DEGRADATION,proteostasis,CCNB1,0.113513,0.113565,0.005223,0.009284,,43
MP8_PROTEASOMAL_DEGRADATION,proteostasis,GSTO1,0.251609,0.21757,0.010007,0.008659,,44
MP8_PROTEASOMAL_DEGRADATION,proteostasis,RTCB,0.188848,0.144166,0.006631,0.007746,,45
MP8_PROTEASOMAL_DEGRADATION,proteostasis,IMPDH2,0.390255,0.435462,0.020029,0.004398,,46
MP8_PROTEASOMAL_DEGRADATION,proteostasis,NUP37,0.100509,0.06977,0.003209,0.00427,,47
MP8_PROTEASOMAL_DEGRADATION,proteostasis,ECH1,0.211805,0.178505,0.00821,0.002886,,48
MP8_PROTEASOMAL_DEGRADATION,proteostasis,NDUFA9,0.087452,0.058404,0.002686,0.002754,,49
MP8_PROTEASOMAL_DEGRADATION,proteostasis,EIF4A1,0.186,0.14885,0.006846,0.002295,,50
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,PPIB,0.730686,1.411715,0.067039,0.060426,,1
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,CALR,0.655271,1.104259,0.052438,0.051433,,2
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,HSPA5,0.522078,0.75556,0.03588,0.046952,,3
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,PDIA6,0.560565,0.830637,0.039445,0.046102,,4
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,HSP90B1,0.606843,0.923629,0.043861,0.042539,,5
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,PDIA3,0.526712,0.722927,0.03433,0.041127,,6
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,KDELR2,0.540226,0.790314,0.03753,0.039624,,7
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,LAPTM4A,0.640333,1.01163,0.04804,0.033037,,8
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,PRDX4,0.466907,0.598393,0.028416,0.032633,,9
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,PDIA4,0.38288,0.43589,0.020699,0.032112,,10
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,HM13,0.415363,0.472281,0.022427,0.031354,,11
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,RPN2,0.427466,0.483548,0.022962,0.029336,,12
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,SELENOS,0.385809,0.412914,0.019608,0.027613,,13
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,MYDGF,0.454185,0.520731,0.024728,0.026144,,14
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,LMAN1,0.388805,0.409832,0.019462,0.025211,,15
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,OSTC,0.498207,0.589007,0.02797,0.023881,,16
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,SEC61G,0.635188,1.031267,0.048972,0.023016,,17
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,ARF4,0.587418,0.792849,0.03765,0.022825,,18
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,TMED9,0.415712,0.445989,0.021179,0.02181,,19
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,SDF2L1,0.317795,0.316345,0.015022,0.02083,,20
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,FKBP2,0.495117,0.581513,0.027615,0.020785,,21
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,SLC3A2,0.399739,0.437514,0.020776,0.020777,,22
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,DNAJB11,0.290593,0.264156,0.012544,0.018347,,23
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,HERPUD1,0.393184,0.421829,0.020032,0.018182,,24
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,LMAN2,0.409022,0.418546,0.019876,0.01795,,25
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,RRBP1,0.324082,0.315077,0.014962,0.017762,,26
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,MANF,0.2817,0.255958,0.012155,0.017515,,27
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,CRELD2,0.249862,0.211323,0.010035,0.016435,,28
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,ISG20,0.23166,0.250497,0.011895,0.015733,,29
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,MLEC,0.340068,0.313462,0.014885,0.014906,,30
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,SRPRB,0.209831,0.168962,0.008024,0.013582,,31
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,CDK2AP2,0.365968,0.36304,0.01724,0.012831,,32
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,SELENOK,0.417995,0.433708,0.020596,0.012815,,33
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,ERLEC1,0.32642,0.287619,0.013658,0.012711,,34
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,DNAJC3,0.264626,0.22023,0.010458,0.012035,,35
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,CKAP4,0.220618,0.170545,0.008099,0.011115,,36
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,SEC63,0.271289,0.219638,0.01043,0.010357,,37
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,ATF4,0.375801,0.376698,0.017888,0.009572,,38
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,SLC35B1,0.208017,0.154451,0.007334,0.007378,,39
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,DNAJB9,0.222297,0.197676,0.009387,0.00708,,40
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,SRPRA,0.196437,0.153798,0.007303,0.006558,,41
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,PLPP5,0.247834,0.216064,0.01026,0.006275,,42
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,HYOU1,0.157386,0.111139,0.005278,0.005069,,43
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,TXNDC15,0.158367,0.109717,0.00521,0.005013,,44
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,CCPG1,0.172472,0.130314,0.006188,0.004216,,45
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,SEL1L,0.148386,0.106828,0.005073,0.003824,,46
MP9_UNFOLDED_PROTEIN_RESPONSE,proteostasis,FKBP11,0.136887,0.108206,0.005138,0.003172,,47
